index,no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,Movable_assets,Immovable_assets
2055,1,0,0,4700000,9300000,8,515,20300000,5700000
1280,1,0,0,3100000,7400000,18,487,13700000,9600000
2851,3,0,1,9500000,32500000,14,581,40700000,17100000
1049,0,0,1,1000000,3800000,8,553,3400000,3500000
336,3,0,0,7900000,18300000,10,731,30600000,7600000
47,1,0,1,4900000,19100000,14,677,24200000,14500000
2878,4,0,1,3800000,11100000,16,857,16400000,18700000
106,4,1,1,9000000,18100000,12,764,32400000,17100000
2397,3,1,0,200000,800000,20,730,700000,300000
1079,2,0,0,3300000,8300000,6,653,12900000,7800000
2286,4,0,0,7100000,27200000,16,824,26300000,10400000
2261,1,1,1,5300000,14600000,20,508,21600000,14000000
1144,1,1,0,8400000,24600000,14,817,39500000,14900000
3527,0,0,0,1800000,6900000,10,853,5400000,1300000
2296,4,0,0,7000000,25700000,20,597,37600000,33400000
2841,2,1,1,8500000,30900000,6,664,27200000,15600000
3144,2,1,1,8100000,24700000,6,595,33800000,19800000
1836,5,1,0,2500000,8800000,10,769,10900000,5300000
1753,3,1,0,5500000,16200000,18,778,21400000,15400000
1101,2,1,1,3900000,11600000,8,808,17900000,8900000
1968,2,1,0,1700000,5300000,20,761,4900000,3000000
3350,3,1,1,4100000,13300000,10,670,19300000,7400000
3117,4,0,0,1500000,4900000,16,392,5000000,2900000
4074,4,1,1,9400000,25700000,14,845,38700000,31400000
523,4,1,1,7100000,27900000,10,328,34200000,22400000
2280,0,1,1,1700000,5400000,8,682,6000000,3400000
2692,1,1,1,9700000,23500000,4,666,31300000,24500000
2885,0,1,0,8000000,31000000,8,847,35300000,14400000
1428,1,1,1,1300000,2900000,6,480,4300000,3200000
2581,4,0,0,7800000,25400000,18,425,37700000,17000000
3872,0,0,0,8800000,17500000,4,848,36700000,33600000
603,4,1,1,5600000,17500000,10,528,19300000,16500000
1489,0,1,1,3300000,13100000,12,812,11800000,9700000
3698,5,1,1,500000,1800000,20,615,1400000,1200000
3122,4,0,0,1900000,6100000,2,462,7900000,5400000
3606,1,0,0,1800000,5400000,4,415,7400000,6400000
60,2,1,0,8500000,18900000,18,478,37300000,40100000
4083,3,0,1,7700000,22300000,20,895,33000000,35500000
671,4,0,0,7200000,22900000,18,657,26200000,15000000
92,4,0,0,3800000,8900000,4,844,17800000,12600000
666,2,0,1,1100000,3400000,10,426,5300000,1100000
3331,3,0,0,1900000,4100000,12,830,7400000,5700000
1887,2,0,0,9500000,31500000,12,650,33600000,34200000
3266,4,1,1,2400000,9400000,2,871,10600000,4000000
280,1,0,1,900000,3600000,14,713,3000000,2300000
1719,1,0,0,8400000,24700000,8,519,23300000,29600000
3358,5,0,0,200000,400000,6,722,500000,600000
359,0,1,0,2900000,9500000,18,885,10000000,6600000
899,4,1,0,2800000,10800000,2,841,11200000,3300000
1935,0,1,0,4500000,17100000,8,303,21600000,15600000
1994,0,1,0,800000,2400000,2,716,3500000,1900000
3411,3,0,1,6700000,16400000,2,508,34500000,15300000
2895,1,0,0,2500000,5900000,12,668,10000000,8000000
3254,3,0,0,7400000,28800000,8,391,30800000,27900000
760,3,1,1,8900000,21000000,14,815,28000000,11000000
2158,2,0,0,2500000,8700000,4,684,12300000,600000
3894,4,1,0,6900000,18000000,8,347,27000000,25700000
42,3,0,0,1400000,3400000,6,540,4700000,1700000
2173,0,0,0,4900000,16400000,2,383,20800000,6800000
204,4,1,1,9600000,30100000,12,870,43800000,7000000
1473,3,0,1,400000,1100000,6,711,1500000,400000
2100,3,1,0,4500000,16400000,6,533,16100000,7400000
2593,2,0,1,4800000,15300000,12,503,16300000,7300000
68,4,0,0,5600000,12400000,4,777,17300000,8600000
3367,2,1,0,2900000,11000000,2,835,12900000,8100000
1875,1,1,1,2300000,6400000,8,578,10000000,5400000
2832,4,1,1,7500000,18000000,20,395,33200000,13000000
3515,1,0,0,7900000,25700000,20,681,26900000,17900000
2231,4,1,1,9400000,20000000,12,817,42400000,5200000
137,5,1,1,2200000,6700000,6,382,9700000,5700000
2947,1,1,1,3400000,9700000,20,830,15100000,9900000
796,4,0,1,5900000,19700000,10,431,28000000,12500000
2180,2,1,1,4900000,13800000,2,586,16900000,11300000
2128,3,1,0,4500000,16100000,16,671,18200000,14100000
3177,3,0,1,4900000,13100000,18,401,20000000,9800000
758,3,0,1,9400000,24600000,10,414,29400000,22200000
541,1,1,1,4400000,14200000,16,409,17100000,14000000
1019,2,1,1,3000000,7800000,14,555,11300000,9300000
3375,3,0,1,8000000,31200000,20,392,22000000,15700000
3031,1,1,1,7600000,18800000,14,403,34700000,25600000
165,0,1,0,5700000,15900000,16,638,20800000,9600000
248,0,0,0,8400000,20600000,10,477,36900000,3000000
1331,2,0,0,9600000,35000000,2,888,43700000,19100000
2017,1,0,1,7400000,29500000,16,323,37500000,14400000
446,0,0,1,1400000,5100000,6,890,7100000,6000000
2482,2,1,0,3100000,10500000,10,751,10600000,11400000
2906,2,0,0,7500000,29800000,4,392,24800000,7700000
1358,4,1,0,4300000,10100000,2,606,14400000,11700000
2845,2,1,1,7800000,27200000,18,622,30700000,12000000
2145,2,0,0,3300000,7900000,20,829,15800000,6900000
1329,1,1,1,3000000,6800000,10,541,13600000,11500000
2853,2,0,0,4900000,16000000,12,710,15700000,15800000
2785,0,1,0,7700000,29300000,14,801,28100000,18000000
763,0,0,1,1000000,3200000,10,854,4100000,3400000
2150,2,0,0,4000000,13000000,4,695,19700000,13300000
434,3,0,0,8800000,18100000,6,699,27900000,8500000
2122,2,0,0,4700000,17700000,14,675,19600000,13000000
577,3,1,0,2400000,8600000,8,684,7800000,5800000
2900,1,0,0,8800000,18500000,10,704,37900000,17600000
3534,2,1,1,1300000,4900000,8,582,5100000,3900000
3278,4,0,1,6600000,18800000,10,353,26200000,26000000
2966,4,1,1,3500000,11300000,16,874,13800000,5200000
3374,2,0,0,7500000,19900000,10,790,25800000,16500000
2814,5,0,0,4100000,10200000,12,431,18000000,8400000
4073,3,0,0,900000,2800000,10,560,3200000,3000000
2448,5,0,1,6100000,14400000,16,400,29400000,12000000
1848,2,0,0,4600000,16100000,18,709,19200000,16100000
762,5,1,1,5600000,14500000,10,457,25200000,14700000
3037,4,1,1,8700000,28200000,12,548,28300000,21700000
388,5,1,0,4300000,14500000,12,302,17600000,16800000
235,1,0,1,6900000,23400000,4,481,33600000,19800000
3869,3,1,1,900000,2500000,20,529,3900000,1200000
1984,2,0,1,6100000,15500000,8,758,20500000,12900000
267,0,0,0,8600000,20900000,10,813,30800000,23200000
3377,1,0,1,6700000,18800000,6,798,24100000,14600000
770,3,0,0,4000000,12800000,18,635,17100000,13000000
2165,4,0,1,900000,2500000,4,583,2900000,2100000
437,3,1,1,4500000,11400000,8,391,14400000,15300000
673,1,1,1,5800000,13900000,6,345,26400000,13300000
249,1,1,1,1900000,5000000,6,560,7700000,2900000
2201,4,1,1,9300000,24600000,16,419,31800000,18100000
1574,4,1,1,2800000,10000000,12,655,11800000,8500000
3143,1,0,1,200000,400000,20,882,300000,500000
2142,0,1,0,2000000,6900000,2,448,8700000,6500000
2081,0,1,1,8600000,23000000,14,678,34900000,35200000
3888,1,1,0,9100000,23300000,18,792,44500000,13400000
3813,5,0,0,3600000,12800000,4,320,15500000,5400000
4070,3,1,1,5100000,10300000,12,839,18200000,18800000
448,4,0,0,4700000,15700000,4,868,18600000,5800000
1469,2,0,1,6900000,13900000,8,829,27000000,22400000
716,3,0,0,6800000,21200000,2,433,29500000,12600000
3831,3,0,0,1400000,3500000,16,365,4500000,4800000
4196,2,0,1,7800000,28900000,14,646,28700000,3600000
2048,5,0,1,8100000,20300000,18,751,39100000,9500000
1901,0,1,0,4000000,12500000,18,868,16700000,11800000
4130,0,1,1,6200000,14900000,8,855,22400000,7100000
3149,3,1,0,7500000,25200000,8,316,27300000,1800000
3156,1,1,0,3200000,6600000,16,534,8300000,11400000
1168,2,0,0,8900000,28500000,6,367,30800000,38800000
82,2,1,1,9900000,21200000,16,363,33400000,36900000
3578,2,1,0,7000000,22400000,6,649,26700000,22100000
2724,1,0,1,6100000,12900000,2,302,22800000,16400000
3044,3,1,0,900000,2400000,16,701,2400000,700000
3094,3,0,0,5900000,21200000,16,476,22500000,16500000
1460,1,0,0,4100000,10000000,6,891,16200000,5200000
2818,1,1,1,9500000,24400000,14,696,35800000,32200000
1893,2,0,0,5600000,17200000,16,586,18600000,15800000
1668,0,0,0,2200000,6400000,4,854,7800000,2500000
2756,2,0,1,2800000,8400000,10,534,12100000,13100000
2000,3,1,1,7000000,15400000,20,315,22300000,27500000
475,0,1,0,2400000,7800000,14,665,9100000,8100000
517,4,1,1,3300000,10600000,8,465,10100000,4900000
3849,2,1,0,5000000,14700000,12,837,16500000,9400000
404,3,0,0,500000,1000000,20,501,1100000,1600000
384,1,1,0,400000,1300000,6,695,900000,700000
3593,2,0,0,2200000,6800000,20,546,6700000,4800000
3737,3,0,0,8800000,33700000,12,397,31000000,33300000
2152,3,0,0,3500000,8500000,18,609,15200000,7300000
1633,0,0,1,9800000,23200000,10,573,38200000,27200000
4172,4,1,0,4300000,13900000,2,894,11900000,10200000
688,4,0,1,8800000,20900000,18,766,47600000,28900000
3607,5,0,1,4300000,13800000,18,618,16400000,10400000
2874,0,1,1,2600000,8200000,8,630,9500000,10900000
1240,4,0,1,2200000,7900000,18,848,10100000,6800000
62,5,1,1,8800000,28900000,6,365,32100000,33000000
3353,2,1,0,6600000,15000000,16,401,26800000,20200000
852,1,0,0,5700000,12400000,14,396,23200000,12900000
4087,0,1,0,6900000,19500000,20,686,22600000,11000000
3667,4,1,1,6300000,16900000,16,582,29700000,19600000
1262,2,0,1,2200000,7900000,6,659,11000000,5200000
223,4,0,1,4600000,11000000,2,491,19600000,13000000
2193,0,0,1,7800000,23300000,10,587,37200000,21800000
3136,3,0,0,7400000,17500000,20,317,36500000,31700000
373,4,1,1,9200000,25500000,10,900,40200000,19900000
1824,1,0,1,5500000,14900000,2,403,23800000,16300000
3760,1,1,0,1600000,5600000,6,846,5800000,3400000
3190,3,0,1,2300000,8000000,8,300,8500000,8000000
4176,4,0,0,9600000,33000000,14,336,35000000,14300000
3855,2,0,1,8500000,25600000,16,714,22900000,26200000
3322,4,0,1,1800000,4600000,14,453,6300000,4100000
3313,0,0,0,7500000,23000000,14,725,27300000,13700000
4015,4,0,0,1000000,3900000,10,701,4900000,3200000
2871,0,1,1,7300000,25700000,10,666,35000000,17100000
9,5,1,0,1100000,4300000,10,388,4900000,4600000
2497,2,1,0,1700000,4200000,14,829,6200000,1800000
1944,0,0,1,4700000,17700000,16,887,19900000,6200000
1838,5,1,0,5700000,11600000,4,892,27200000,16300000
708,0,0,0,8900000,25800000,18,531,28300000,15800000
255,3,0,1,900000,2400000,10,489,3300000,800000
2930,3,1,0,8700000,24800000,20,360,35400000,34000000
1617,5,0,1,5400000,11200000,10,447,27400000,8200000
389,0,0,1,6200000,22400000,18,873,24000000,22300000
3616,0,0,1,6100000,19200000,6,890,24300000,19800000
1581,1,0,0,9100000,30100000,14,890,40000000,30200000
2956,3,1,0,3600000,9800000,12,654,9700000,1900000
924,0,1,1,8600000,23600000,2,361,32200000,31100000
2799,4,0,0,7500000,28700000,20,520,20900000,8100000
3497,0,1,1,6000000,22700000,10,480,22400000,12100000
2508,2,1,1,3200000,12500000,8,849,14800000,5700000
2036,3,1,1,9300000,23500000,16,728,37100000,13400000
3550,2,1,0,9100000,18600000,20,403,29500000,30100000
1224,0,0,1,9800000,23900000,14,459,28300000,14400000
3216,5,1,0,3900000,14900000,12,837,18000000,1600000
3006,0,0,0,9300000,27200000,8,629,31900000,18800000
2549,0,0,1,1000000,3100000,6,525,4200000,3600000
1946,2,0,0,8400000,32100000,20,328,27500000,20900000
739,2,0,1,2000000,7600000,16,429,8000000,8400000
40,1,0,0,7800000,18100000,2,712,30700000,19800000
868,2,0,1,6300000,19500000,18,428,26400000,23100000
2779,4,0,1,3900000,9200000,12,737,17500000,5100000
539,3,1,1,3400000,13200000,8,783,17900000,6800000
3249,2,0,0,4200000,16800000,4,771,16300000,11000000
3387,5,0,1,300000,800000,18,774,1300000,600000
2745,3,1,1,8800000,26700000,12,708,36500000,31300000
3721,5,0,1,500000,1500000,4,476,1800000,400000
2723,3,0,1,7700000,18100000,20,736,39100000,22300000
1371,0,1,0,6000000,15300000,8,709,19900000,10600000
1145,1,0,1,6100000,17800000,20,706,21200000,26900000
1031,1,1,1,1300000,4500000,14,679,5300000,4800000
372,0,0,1,600000,2300000,4,319,3000000,2400000
667,4,0,1,3100000,11500000,14,785,13300000,6300000
3479,3,0,1,3200000,9100000,18,376,10700000,5300000
3019,4,1,0,300000,600000,6,365,800000,300000
357,2,1,0,8400000,26300000,4,419,35400000,30800000
967,4,1,0,500000,1800000,20,777,1500000,1200000
2831,4,1,0,2000000,6000000,12,837,8600000,3200000
2783,5,0,1,3400000,11300000,20,871,12100000,10400000
1353,3,1,1,2700000,6100000,14,630,12900000,6700000
1035,2,1,1,3800000,12500000,14,842,19900000,10400000
3018,4,1,1,5700000,13900000,12,775,23000000,4700000
470,0,1,1,6900000,22100000,20,303,28900000,18200000
3899,5,0,0,900000,3200000,10,803,3100000,3300000
3330,1,0,0,6300000,17200000,12,714,33200000,14300000
1396,4,1,1,7600000,23800000,16,896,21800000,8200000
3585,2,0,1,3900000,9700000,8,539,13000000,12000000
3892,0,0,0,9100000,27100000,12,787,44300000,27200000
1549,1,0,1,2100000,7300000,16,826,9100000,5100000
3376,5,0,1,1600000,4100000,2,748,5200000,2400000
1256,0,1,0,9700000,37300000,20,701,34600000,28300000
2094,1,0,1,3300000,7500000,12,648,10300000,8100000
3473,5,0,0,3600000,11600000,14,546,16800000,8800000
3512,3,0,1,4100000,12700000,10,465,17300000,8300000
1555,3,0,0,200000,800000,18,752,500000,400000
3841,5,0,1,1700000,6500000,14,587,7900000,2100000
1250,5,0,0,9400000,23700000,18,862,28000000,25000000
1699,3,1,0,7600000,26600000,4,689,32900000,5900000
1252,5,1,0,9500000,30700000,10,823,43400000,20000000
4103,1,1,0,6300000,17800000,12,770,20200000,9000000
4118,2,0,0,2200000,8300000,6,596,10300000,7700000
3284,3,0,1,8600000,21800000,20,641,33100000,14100000
2933,0,0,0,9600000,23200000,18,389,31000000,18600000
79,0,1,0,700000,1400000,14,639,3300000,2600000
1172,3,0,0,6500000,25200000,10,858,22100000,26300000
814,1,0,1,200000,800000,14,624,600000,600000
1852,1,1,1,3700000,10200000,4,447,17700000,2300000
2220,3,1,0,5400000,15800000,18,760,23600000,15000000
2719,1,0,0,8800000,20200000,6,627,29500000,40300000
3902,5,0,1,6900000,19400000,6,801,22500000,19500000
2105,0,1,0,5600000,19300000,18,544,26300000,9200000
133,4,1,1,6800000,13900000,8,479,35300000,20800000
1140,2,1,1,6000000,12600000,16,649,29000000,10100000
933,2,1,1,6200000,21600000,20,679,33600000,21100000
928,1,1,1,4000000,15600000,12,436,18000000,13200000
823,4,0,1,3800000,14300000,4,645,15500000,2400000
3480,0,0,1,3700000,11600000,10,747,12500000,4500000
3683,4,1,0,6700000,25300000,12,555,28400000,20500000
1531,4,0,1,2000000,4700000,2,615,9700000,600000
1214,0,0,0,600000,1600000,10,588,1400000,1700000
504,4,0,1,8600000,19200000,4,868,42100000,21900000
4245,5,1,1,6500000,23900000,2,507,23900000,10700000
2395,0,1,1,8000000,30400000,2,776,36900000,18000000
1996,3,1,0,8100000,21600000,4,740,26800000,26100000
2434,0,1,0,3900000,11300000,12,305,10900000,10900000
3072,4,1,1,8000000,23200000,14,738,25300000,23000000
1958,4,0,0,4200000,14600000,6,324,14700000,12200000
1384,4,0,0,5200000,14100000,16,483,21900000,12600000
894,1,0,0,5900000,16800000,4,806,29900000,20900000
828,4,1,0,6300000,21900000,10,538,27100000,15000000
455,0,1,0,6000000,12400000,2,608,24700000,5100000
2523,2,1,1,7500000,17900000,20,734,27900000,14600000
1683,2,1,1,6100000,19400000,8,379,18400000,16100000
3822,0,0,0,1800000,6600000,4,898,6000000,2500000
3794,4,1,1,6900000,18300000,18,715,22500000,8800000
3725,3,0,1,6300000,19900000,12,770,18600000,4300000
652,4,0,0,8000000,29100000,4,421,35800000,15100000
172,3,1,1,3600000,9500000,16,748,12300000,10100000
3522,1,0,0,2900000,9600000,4,658,9700000,12500000
3197,5,1,1,9400000,23100000,6,762,28900000,22600000
38,5,0,0,3600000,7700000,16,830,12900000,8300000
1881,4,0,1,2600000,9400000,18,481,11000000,7100000
713,1,0,1,4400000,14700000,8,894,11800000,17700000
90,4,0,0,5700000,21100000,18,489,18500000,4800000
2214,0,0,0,1800000,5800000,18,348,7700000,3600000
1205,3,1,1,7000000,16100000,16,379,33000000,7200000
2923,0,0,1,8500000,20000000,16,786,26600000,20700000
3664,4,1,0,1900000,4000000,10,388,6500000,1900000
3837,2,1,1,2600000,7600000,10,400,13300000,9600000
3486,0,0,1,2700000,8400000,6,744,9500000,5300000
3323,5,0,1,4400000,11800000,20,634,19500000,13200000
3141,5,0,1,1300000,4000000,8,407,4600000,5100000
1827,1,0,0,1100000,3600000,20,495,3600000,2700000
1155,0,1,1,3300000,10000000,16,434,17000000,7100000
1324,1,1,1,1300000,5000000,20,423,5500000,1700000
216,2,0,0,2600000,7800000,4,819,7200000,7400000
3398,2,0,1,6900000,25300000,4,763,26800000,12600000
510,1,1,1,3200000,9000000,20,372,11000000,5500000
1680,0,0,0,9200000,30700000,10,455,38100000,26900000
499,1,1,1,8400000,24700000,18,698,44900000,36200000
3671,3,0,1,4400000,15300000,16,865,18400000,9600000
1856,4,1,0,3200000,10600000,16,693,12200000,12700000
1388,4,0,1,300000,500000,2,353,1600000,700000
1519,4,0,1,7900000,21500000,16,497,30800000,7400000
2386,0,1,1,5000000,17000000,6,624,21300000,12900000
4042,4,0,0,9300000,34900000,6,837,29900000,28200000
3236,4,0,0,1200000,4400000,6,709,5800000,5100000
2076,2,1,0,1500000,4200000,16,771,6800000,3300000
1540,1,1,0,6200000,23100000,16,838,30500000,10500000
1217,4,0,0,5900000,19900000,14,469,25300000,21000000
2681,4,1,0,1500000,3100000,6,885,5700000,2900000
2842,1,1,0,3500000,10900000,4,524,16400000,15000000
2993,0,1,1,3700000,9300000,14,531,10800000,9300000
1416,2,1,0,7800000,17100000,14,351,26400000,26200000
2217,2,0,1,6700000,25500000,10,673,30100000,19700000
3735,4,0,1,5400000,11500000,20,705,19600000,18400000
1676,1,0,0,1600000,4000000,10,615,6900000,4900000
1197,5,0,1,7500000,28200000,2,440,30400000,14000000
1542,3,1,0,7700000,26400000,12,759,32700000,6300000
3301,5,0,1,3600000,8500000,20,594,11900000,10800000
3727,1,1,1,7500000,22500000,14,469,20700000,21900000
2960,1,1,1,1000000,2100000,8,793,3600000,4200000
2539,0,0,1,3300000,9000000,18,754,11600000,10000000
953,5,0,1,8700000,28100000,10,660,36000000,26300000
3145,1,1,1,8900000,22900000,4,757,25600000,19800000
3080,1,1,1,6000000,13100000,2,368,18600000,12100000
2635,1,1,1,3500000,7400000,16,867,11600000,7100000
750,2,0,0,1500000,3600000,4,584,6500000,5200000
2705,5,0,1,6900000,16500000,6,447,20700000,4500000
234,5,1,1,3300000,7800000,16,632,12000000,9000000
732,2,1,0,7700000,18300000,20,504,22900000,15100000
1238,3,0,1,1900000,5900000,8,651,7700000,2800000
4025,3,0,0,1300000,3100000,14,348,4500000,2100000
1156,2,0,1,5900000,14300000,2,410,21000000,16300000
3821,5,0,1,600000,1500000,12,509,2700000,1700000
3766,3,1,1,5600000,11600000,12,756,26200000,5100000
2445,0,0,1,8600000,29400000,16,643,45300000,15100000
2982,5,0,0,4500000,16900000,18,455,16300000,5200000
1209,0,0,1,3200000,12000000,14,645,15500000,6600000
1065,2,1,1,1800000,3600000,4,343,7700000,4500000
2156,4,0,0,3800000,10400000,10,833,18300000,10000000
1062,3,1,1,600000,1400000,16,509,3300000,900000
2616,2,1,0,7600000,16700000,20,692,32500000,19500000
1167,1,0,1,8200000,19100000,8,619,38100000,29400000
3222,4,1,1,5200000,18300000,10,355,14000000,4200000
3636,0,0,0,6600000,15200000,18,497,23800000,8400000
3555,4,0,0,3200000,11600000,6,635,10400000,7900000
1492,1,1,0,5700000,17200000,4,512,24400000,11300000
2938,2,1,0,5900000,19800000,20,327,28200000,9300000
2995,4,0,0,2600000,8500000,4,775,13000000,4400000
3096,3,0,0,7400000,18500000,8,818,36400000,19200000
3665,5,0,1,6400000,20000000,12,594,22000000,2200000
4003,4,0,1,5000000,19600000,18,611,19000000,17800000
3140,1,0,1,3800000,8800000,12,670,16000000,9900000
884,1,1,1,5100000,20300000,18,757,16600000,15200000
143,4,1,0,6600000,17400000,20,506,33100000,12600000
1390,3,1,1,6100000,21300000,2,387,20400000,10200000
3577,5,1,1,9700000,27600000,10,788,42400000,12500000
850,2,0,1,1800000,4200000,8,648,7800000,4300000
3635,3,1,1,5400000,16300000,4,512,19100000,5000000
3455,1,1,1,2200000,5200000,8,420,7300000,3000000
2782,5,0,0,8000000,27000000,20,595,35200000,9700000
717,4,1,0,3600000,8700000,14,302,11900000,10100000
1819,3,0,1,7600000,30000000,10,344,38700000,32700000
2502,2,1,1,2500000,6400000,6,708,13400000,7100000
264,5,0,1,3800000,14400000,2,345,17700000,4100000
75,2,1,0,1900000,6500000,18,671,5900000,3100000
4086,5,1,1,1900000,4900000,4,442,6700000,5300000
2492,5,1,0,200000,600000,16,396,700000,0
395,2,0,1,800000,3200000,10,584,2800000,200000
3778,0,1,1,2600000,6000000,8,382,9800000,3900000
2224,4,1,0,3000000,7200000,2,680,11300000,4300000
3090,2,0,0,5700000,20500000,8,412,26100000,10100000
4127,2,0,0,5300000,13200000,10,500,23300000,14500000
396,0,0,0,600000,1700000,2,621,2200000,800000
1365,4,1,0,7600000,29900000,18,445,24100000,18700000
3703,1,1,1,8400000,30900000,8,378,37000000,19600000
1903,5,0,1,2300000,9100000,16,644,9700000,6600000
595,4,0,1,2700000,5400000,6,861,9400000,8700000
2109,3,1,0,9100000,27400000,18,652,38500000,15800000
1296,2,1,1,3900000,13900000,18,715,12000000,10600000
1821,4,0,1,1500000,3300000,16,382,4300000,2600000
872,0,1,1,7500000,25800000,18,844,25100000,9700000
3850,5,1,1,2500000,9400000,16,735,11200000,2200000
2264,5,0,0,8200000,18500000,4,394,38500000,15300000
2326,5,0,1,8000000,21500000,12,779,40200000,17700000
1548,5,0,0,700000,1900000,4,784,2700000,1500000
3440,0,0,1,1200000,4200000,4,768,4300000,5000000
36,3,1,0,1600000,6200000,18,636,6700000,4100000
3880,3,1,0,9100000,19300000,12,696,43400000,33900000
2710,3,0,1,7400000,15200000,10,548,24100000,29500000
3747,4,1,0,2300000,5500000,6,343,8000000,4000000
2143,2,0,0,6800000,22600000,20,393,28500000,4300000
4085,5,1,0,5900000,16400000,12,891,24300000,20600000
977,2,0,0,7000000,24200000,8,833,35200000,17800000
1571,1,0,0,2700000,6800000,20,713,8000000,3800000
1122,0,1,0,6600000,14100000,20,360,33200000,11900000
2786,5,0,0,4000000,9400000,4,723,14100000,200000
2239,1,1,1,5300000,18900000,16,361,17400000,5300000
2967,4,0,0,3900000,12600000,8,553,16800000,10700000
2504,3,0,1,9200000,33500000,8,564,41200000,36000000
1892,0,1,1,9300000,22200000,14,701,41600000,10700000
3465,0,1,0,800000,2300000,16,739,2400000,2400000
675,4,1,1,4600000,9500000,20,613,16700000,11100000
2808,4,0,0,5500000,18600000,12,569,27000000,19700000
3068,1,1,0,1900000,7100000,2,834,7200000,6200000
3988,1,0,0,6900000,19500000,2,809,32200000,16700000
728,1,1,0,3400000,8600000,16,312,11400000,12500000
3491,2,1,0,8100000,17500000,4,674,32500000,23500000
3447,5,1,1,8200000,20900000,14,726,34400000,16200000
412,4,1,0,4900000,18800000,16,880,15800000,8900000
3146,5,0,1,4200000,8500000,4,386,16500000,13300000
1516,5,0,0,8800000,21600000,18,613,38400000,27500000
1649,2,1,1,1300000,3200000,4,810,5100000,5900000
3572,2,1,1,400000,1300000,2,885,1600000,500000
825,4,1,0,7300000,19800000,8,724,39300000,11500000
3267,4,0,1,6000000,17000000,12,607,26000000,18500000
616,0,1,0,4500000,14500000,2,766,23800000,14500000
114,1,1,0,8400000,23400000,14,437,41500000,21200000
417,1,0,1,2100000,7700000,16,327,7000000,5500000
3069,5,0,1,8700000,18400000,12,394,36600000,22000000
1625,2,1,1,9900000,33200000,4,465,29400000,43300000
3017,5,1,0,3300000,10000000,12,489,10000000,2500000
2652,2,0,1,7000000,18900000,8,584,25600000,26600000
4223,0,1,0,2700000,8400000,14,610,8900000,2800000
89,2,1,0,9800000,37600000,10,641,31000000,24100000
2896,2,0,0,5400000,17400000,10,335,22400000,7300000
3887,0,0,0,4200000,11000000,20,817,17800000,9100000
2082,5,0,1,2400000,8900000,2,745,11300000,3700000
753,3,1,1,9200000,27700000,20,688,37000000,21100000
2546,5,1,1,5900000,16000000,6,798,15400000,20900000
3324,2,1,0,200000,300000,20,519,700000,0
3373,0,0,1,9300000,24500000,10,600,38000000,20900000
1630,0,1,0,7600000,26500000,6,515,26000000,21100000
11,2,1,1,6700000,22700000,18,538,26800000,21100000
2444,5,1,1,5800000,12400000,6,847,21700000,14100000
284,4,1,1,600000,1800000,8,417,2600000,2400000
4156,4,1,1,8900000,27100000,18,363,38100000,17400000
1066,0,0,0,6800000,20800000,20,819,34700000,28400000
1191,0,1,0,2600000,9400000,18,879,7400000,4200000
1440,0,0,0,6200000,20100000,20,345,21500000,15200000
3648,0,0,0,6500000,16200000,4,812,26400000,27900000
4134,5,0,1,5700000,15000000,20,819,17500000,25300000
4131,1,0,0,1000000,3000000,18,614,4400000,3500000
3498,2,0,1,9100000,24200000,16,685,40200000,27500000
2738,1,1,1,600000,1400000,10,699,2100000,900000
4023,0,1,0,3800000,13300000,6,655,11200000,9600000
1568,5,1,1,4800000,16400000,14,390,13500000,10800000
2427,2,0,0,9300000,22000000,14,393,42300000,8100000
2737,1,0,0,2500000,7600000,20,888,8300000,11600000
3825,2,1,1,1700000,3500000,10,854,5100000,7400000
1687,4,0,0,1700000,4300000,18,580,8300000,3900000
851,1,1,0,4900000,18500000,4,612,19300000,12000000
3546,5,1,0,2700000,8200000,2,848,7700000,8000000
2207,0,0,0,3500000,12300000,16,479,12600000,15700000
895,0,0,0,9400000,27900000,6,456,43400000,39900000
496,5,0,1,9800000,30300000,6,867,37800000,36800000
2305,4,0,0,7900000,29900000,8,314,34100000,26600000
1782,2,1,1,7300000,15200000,20,776,30500000,24300000
335,4,1,1,5500000,20000000,14,593,24800000,17800000
2839,3,0,0,9700000,35300000,4,462,40900000,21000000
3087,3,0,0,6100000,24000000,18,718,23400000,7500000
515,3,0,1,8900000,18500000,10,367,42300000,6100000
1348,0,0,1,9400000,20000000,4,350,41900000,4700000
1015,2,0,1,8600000,21600000,16,804,33900000,15700000
2816,4,0,0,5100000,12200000,14,511,21700000,8700000
1631,2,0,1,7100000,18800000,12,838,21500000,6300000
2489,1,1,1,800000,2800000,16,726,4300000,3300000
3730,5,0,0,200000,700000,18,707,700000,0
2809,0,0,1,9600000,20100000,16,427,41900000,9500000
3294,0,1,1,800000,2400000,4,518,3300000,1300000
3251,4,0,0,1200000,3300000,2,564,5800000,2700000
3819,0,0,1,3000000,9600000,6,644,13500000,4600000
4263,3,0,0,5000000,12700000,14,865,25800000,12800000
1781,4,0,1,4100000,11600000,14,854,18400000,7400000
2569,5,1,0,5000000,10800000,10,345,20400000,17300000
1785,4,1,0,7200000,18900000,16,371,23800000,20700000
2070,5,0,0,8900000,35500000,16,480,30100000,28500000
356,5,1,0,3700000,9800000,4,563,14200000,14600000
